file_path,thumbnail,set_key,langs
https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/019.jpg,https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/019-thumb.jpg,Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324,LAT
https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/020.jpg,https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/020-thumb.jpg,Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324,LAT
https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/021.jpg,https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/021-thumb.jpg,Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324,LAT
https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/022.jpg,https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/022-thumb.jpg,Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324,LAT
https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/023.jpg,https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/023-thumb.jpg,Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324,LAT
https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/024.jpg,https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/024-thumb.jpg,Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324,LAT
https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/025.jpg,https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/025-thumb.jpg,Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324,LAT
https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/026.jpg,https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/026-thumb.jpg,Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324,LAT
https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/027.jpg,https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/027-thumb.jpg,Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324,LAT
https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/028.jpg,https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/028-thumb.jpg,Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324,LAT
https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/029.jpg,https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/029-thumb.jpg,Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324,LAT
https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/030.jpg,https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/030-thumb.jpg,Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324,LAT
https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/031.jpg,https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/031-thumb.jpg,Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324,LAT
https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/032.jpg,https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/032-thumb.jpg,Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324,LAT
https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/033.jpg,https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/033-thumb.jpg,Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324,LAT
https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/034.jpg,https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/034-thumb.jpg,Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324,LAT
https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/035.jpg,https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/035-thumb.jpg,Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324,LAT
https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/036.jpg,https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/036-thumb.jpg,Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324,LAT
https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/037.jpg,https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/037-thumb.jpg,Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324,LAT
